"545402","Kunde / webudvikler",,"reopened","2015-06-01 09:30:51","83600","150542","W3C-fejl",,"2015-06-01 09:31:36",NULL,NULL,NULL,"83600",NULL
"545402","Kunde / webudvikler",,"reopened","2015-06-01 09:30:51","83600","150542","Reducer koden på visse sider",,"2015-06-01 09:31:41",NULL,NULL,NULL,"83600",NULL
"545402","Kunde / webudvikler",,"reopened","2015-06-01 09:30:51","83600","150542","Brudte links",,"2015-06-01 09:31:47",NULL,NULL,NULL,"83600",NULL
"545402","Kunde / webudvikler",,"reopened","2015-06-01 09:30:51","83600","150542","Sider med for stort antal links",,"2015-06-01 09:31:54",NULL,NULL,NULL,"83600",NULL
"545402","Kunde / webudvikler",,"reopened","2015-06-01 09:30:51","83600","150542","Se på duplikeret indhold",,"2015-06-01 09:31:58",NULL,NULL,NULL,"83600",NULL
"545402","Kunde / webudvikler",,"reopened","2015-06-01 09:30:51","83600","150542","Resterende sidetitler og metabeskrivelser",,"2015-06-01 09:32:01",NULL,NULL,NULL,"83600",NULL
"548913","René (#3)",,"reopened","2015-06-04 07:33:37","83600","98023","Fjern branding fra sidetitler",,"2015-06-04 07:33:49","2015-06-09","2015-06-23","2015-08-12 12:32:28","83600","80866"
"548913","René (#3)",,"reopened","2015-06-04 07:33:37","83600","98023","Se på fejl i forhold til redirects i Webmaster Tools",,"2015-06-09 06:31:42","2015-06-09","2015-06-23",NULL,"83600",NULL
"550837","Opstart ny kunde",,"reopened","2015-06-08 07:00:30","80866","181921","Søgeord",,"2015-06-08 07:00:30",NULL,NULL,"2015-06-11 13:47:18","80866","80866"
"550837","Opstart ny kunde",,"reopened","2015-06-08 07:00:30","80866","181921","Webanalyse",,"2015-06-08 07:00:30",NULL,NULL,"2015-06-30 09:10:30","80866","83600"
"550837","Opstart ny kunde",,"reopened","2015-06-08 07:00:30","80866","181921","Opstartsmøde",,"2015-06-08 07:00:30",NULL,NULL,"2015-06-30 09:10:47","80866","83600"
"550837","Opstart ny kunde",,"reopened","2015-06-08 07:00:30","80866","181921","Sidetitler og beskrivelser",,"2015-06-08 07:00:30","2015-06-30","2015-07-14",NULL,"80866",NULL
"550837","Opstart ny kunde",,"reopened","2015-06-08 07:00:30","80866","181921","Analytics",,"2015-06-08 07:00:30",NULL,NULL,"2015-06-22 07:54:43","80866","80866"
"550837","Opstart ny kunde",,"reopened","2015-06-08 07:00:30","80866","181921","Tjek G+",,"2015-06-08 07:00:30",NULL,NULL,"2015-06-16 11:54:00","80866","133451"
"550837","Opstart ny kunde",,"reopened","2015-06-08 07:00:30","80866","181921","Teknisk opsætning (ny kunde)",,"2015-06-08 07:00:30",NULL,NULL,NULL,"80866",NULL
"550837","Opstart ny kunde",,"reopened","2015-06-08 07:00:30","80866","181921","FTP/CMS",,"2015-06-08 07:00:30",NULL,NULL,"2015-06-08 07:00:37","80866","80866"
"550837","Opstart ny kunde",,"reopened","2015-06-08 07:00:30","80866","181921","Webmaster Tool",,"2015-06-08 07:00:30",NULL,NULL,NULL,"80866",NULL
"550837","Opstart ny kunde",,"reopened","2015-06-08 07:00:30","80866","181921","Hastighedsoptimering",,"2015-06-30 09:12:21","2015-06-30","2015-07-14","2015-07-09 10:48:41","83600","83600"
"550837","Opstart ny kunde",,"reopened","2015-06-08 07:00:30","80866","181921","Opsæt SEO-plugin",,"2015-06-30 09:13:09","2015-06-30","2015-07-14",NULL,"83600",NULL
"550837","Opstart ny kunde",,"reopened","2015-06-08 07:00:30","80866","181921","Forsidetekst",,"2015-08-04 09:23:07","2015-08-04","2015-08-10","2015-08-10 07:21:22","80866","93152"
"550863","Opstart ny kunde",,"reopened","2015-06-08 07:16:35","80866","181928","Søgeord",,"2015-06-08 07:16:35",NULL,NULL,"2015-06-12 12:02:05","80866","80866"
"550863","Opstart ny kunde",,"reopened","2015-06-08 07:16:35","80866","181928","Webanalyse",,"2015-06-08 07:16:35",NULL,NULL,"2015-07-03 08:44:49","80866","83600"
"550863","Opstart ny kunde",,"reopened","2015-06-08 07:16:35","80866","181928","Opstartsmøde",,"2015-06-08 07:16:35",NULL,NULL,"2015-07-03 09:49:14","80866","83600"
"550863","Opstart ny kunde",,"reopened","2015-06-08 07:16:35","80866","181928","Sidetitler og beskrivelser",,"2015-06-08 07:16:35",NULL,NULL,"2015-08-04 08:30:45","80866","80866"
"550863","Opstart ny kunde",,"reopened","2015-06-08 07:16:35","80866","181928","Analytics",,"2015-06-08 07:16:35",NULL,NULL,"2015-06-22 07:55:31","80866","80866"
"550863","Opstart ny kunde",,"reopened","2015-06-08 07:16:35","80866","181928","Tjek G+",,"2015-06-08 07:16:35",NULL,NULL,"2015-06-16 11:54:22","80866","133451"
"550863","Opstart ny kunde",,"reopened","2015-06-08 07:16:35","80866","181928","Teknisk opsætning (ny kunde)",,"2015-06-08 07:16:35",NULL,NULL,NULL,"80866",NULL
"550863","Opstart ny kunde",,"reopened","2015-06-08 07:16:35","80866","181928","FTP/CMS",,"2015-06-08 07:16:35",NULL,NULL,"2015-06-30 11:26:40","80866","80866"
"550863","Opstart ny kunde",,"reopened","2015-06-08 07:16:35","80866","181928","Webmaster Tool",,"2015-06-08 07:16:35",NULL,NULL,NULL,"80866",NULL
"550863","Opstart ny kunde",,"reopened","2015-06-08 07:16:35","80866","181928","Ret H1'ere og H2'ere",,"2015-07-03 10:45:33","2015-07-03","2015-07-31","2015-10-14 07:52:21","83600","83600"
"550863","Opstart ny kunde",,"reopened","2015-06-08 07:16:35","80866","181928","Ekstra titles",,"2015-09-25 13:40:26",NULL,NULL,"2015-09-28 11:03:27","80866","80866"
"550863","Opstart ny kunde",,"reopened","2015-06-08 07:16:35","80866","181928","Vol. fra Keyword Planner til Rankranger",,"2016-02-04 13:23:42",NULL,NULL,"2016-02-04 13:42:55","133451","133451"
"552326","Opstart ny kunde",,"reopened","2015-06-09 13:45:30","80866","182292","Søgeord",,"2015-06-09 13:45:30",NULL,NULL,"2015-06-18 09:10:53","80866","80866"
"552326","Opstart ny kunde",,"reopened","2015-06-09 13:45:30","80866","182292","Webanalyse",,"2015-06-09 13:45:30",NULL,NULL,"2015-07-27 13:26:34","80866","80866"
"552326","Opstart ny kunde",,"reopened","2015-06-09 13:45:30","80866","182292","Opstartsmail",,"2015-06-09 13:45:30",NULL,NULL,"2015-07-27 13:26:49","80866","80866"
"552326","Opstart ny kunde",,"reopened","2015-06-09 13:45:30","80866","182292","Sidetitler og beskrivelser",,"2015-06-09 13:45:30",NULL,NULL,NULL,"80866",NULL
"552326","Opstart ny kunde",,"reopened","2015-06-09 13:45:30","80866","182292","Analytics",,"2015-06-09 13:45:30",NULL,NULL,"2015-06-22 11:15:40","80866","80866"
"552326","Opstart ny kunde",,"reopened","2015-06-09 13:45:30","80866","182292","Tjek G+",,"2015-06-09 13:45:30",NULL,NULL,NULL,"80866",NULL
"552326","Opstart ny kunde",,"reopened","2015-06-09 13:45:30","80866","182292","Teknisk opsætning (ny kunde)",,"2015-06-09 13:45:30",NULL,NULL,NULL,"80866",NULL
"552326","Opstart ny kunde",,"reopened","2015-06-09 13:45:30","80866","182292","FTP/CMS",,"2015-06-09 13:45:30",NULL,NULL,NULL,"80866",NULL
"552326","Opstart ny kunde",,"reopened","2015-06-09 13:45:30","80866","182292","Webmaster Tool",,"2015-06-09 13:45:30",NULL,NULL,NULL,"80866",NULL
"552349","Opstart ny kunde",,"reopened","2015-06-09 14:10:47","80866","182296","Søgeord",,"2015-06-09 14:10:47",NULL,NULL,"2015-06-18 09:30:33","80866","80866"
"552349","Opstart ny kunde",,"reopened","2015-06-09 14:10:47","80866","182296","Webanalyse",,"2015-06-09 14:10:47",NULL,NULL,"2015-07-10 12:05:56","80866","83600"
"552349","Opstart ny kunde",,"reopened","2015-06-09 14:10:47","80866","182296","Opstartsmøde",,"2015-06-09 14:10:47",NULL,NULL,"2015-07-10 12:05:58","80866","83600"
"552349","Opstart ny kunde",,"reopened","2015-06-09 14:10:47","80866","182296","Sidetitler og beskrivelser",,"2015-06-09 14:10:47",NULL,NULL,NULL,"80866",NULL
"552349","Opstart ny kunde",,"reopened","2015-06-09 14:10:47","80866","182296","Analytics",,"2015-06-09 14:10:47",NULL,NULL,"2015-07-27 07:42:49","80866","80866"
"552349","Opstart ny kunde",,"reopened","2015-06-09 14:10:47","80866","182296","Tjek G+",,"2015-06-09 14:10:47",NULL,NULL,"2015-06-16 11:56:32","80866","133451"
"552349","Opstart ny kunde",,"reopened","2015-06-09 14:10:47","80866","182296","Teknisk opsætning (ny kunde)",,"2015-06-09 14:10:47",NULL,NULL,NULL,"80866",NULL
"552349","Opstart ny kunde",,"reopened","2015-06-09 14:10:47","80866","182296","FTP/CMS",,"2015-06-09 14:10:47",NULL,NULL,"2015-08-04 12:45:43","80866","80866"
"552349","Opstart ny kunde",,"reopened","2015-06-09 14:10:47","80866","182296","Webmaster Tool",,"2015-06-09 14:10:47",NULL,NULL,"2015-08-18 09:08:13","80866","80866"
"552349","Opstart ny kunde",,"reopened","2015-06-09 14:10:47","80866","182296","Gennemgå Magento opsætning",,"2015-07-10 12:06:42","2015-07-10","2015-07-24","2015-08-27 09:04:44","83600","83600"
"552349","Opstart ny kunde",,"reopened","2015-06-09 14:10:47","80866","182296","Uhensigtsmæssig placering af Javascript fjernes",,"2015-07-10 12:06:59","2015-07-10","2015-07-24","2015-08-27 09:04:45","83600","83600"
"552349","Opstart ny kunde",,"reopened","2015-06-09 14:10:47","80866","182296","Opsæt canonical tags på sitet",,"2015-07-10 12:07:06","2015-07-10","2015-07-24","2015-08-27 09:04:45","83600","83600"
"552349","Opstart ny kunde",,"reopened","2015-06-09 14:10:47","80866","182296","Se på H1'ere",,"2015-07-10 12:07:14","2015-07-10","2015-08-07",NULL,"83600",NULL
"552349","Opstart ny kunde",,"reopened","2015-06-09 14:10:47","80866","182296","Vol. fra Keyword Planner til Rankranger",,"2016-02-12 13:58:51",NULL,NULL,"2016-02-12 14:25:12","133451","133451"
"555698","Status kunder",,"reopened","2015-06-12 07:05:05","80866","160344","Udfyld ark med Opsagt/forlænget/Ændret:",,"2015-06-12 07:05:25","2015-06-12",NULL,NULL,"80866",NULL
"555703","Kunde / webudvikler",,"reopened","2015-06-12 07:11:11","83600","157144","Resterende sidetitler og metabeskrivelser",,"2015-06-12 07:11:28","2015-06-12","2015-06-26",NULL,"83600",NULL
"555703","Kunde / webudvikler",,"reopened","2015-06-12 07:11:11","83600","157144","Redirect testdomæne til den nye side og fjern den fra indeks",,"2015-06-12 07:11:44","2015-06-12","2015-06-26",NULL,"83600",NULL
"555703","Kunde / webudvikler",,"reopened","2015-06-12 07:11:11","83600","157144","Vol. fra Keyword Planner til Rankranger",,"2016-01-06 14:19:15",NULL,NULL,"2016-01-06 14:22:04","133451","133451"
"559204","Opstart ny kunde (#2)",,"reopened","2015-06-16 08:52:18","80866","183752","Søgeord",,"2015-06-16 08:52:18",NULL,NULL,"2015-06-23 13:24:54","80866","80866"
"559204","Opstart ny kunde (#2)",,"reopened","2015-06-16 08:52:18","80866","183752","Webanalyse",,"2015-06-16 08:52:18",NULL,NULL,"2015-07-28 10:04:45","80866","80866"
"559204","Opstart ny kunde (#2)",,"reopened","2015-06-16 08:52:18","80866","183752","Opstartsmail",,"2015-06-16 08:52:18",NULL,NULL,"2015-07-28 10:05:02","80866","80866"
"559204","Opstart ny kunde (#2)",,"reopened","2015-06-16 08:52:18","80866","183752","Sidetitler og beskrivelser",,"2015-06-16 08:52:18",NULL,NULL,"2015-08-25 14:06:56","80866","83600"
"559204","Opstart ny kunde (#2)",,"reopened","2015-06-16 08:52:18","80866","183752","Analytics",,"2015-06-16 08:52:18",NULL,NULL,"2015-06-23 13:25:06","80866","80866"
"559204","Opstart ny kunde (#2)",,"reopened","2015-06-16 08:52:18","80866","183752","Tjek G+",,"2015-06-16 08:52:18",NULL,NULL,"2015-06-16 12:00:07","80866","133451"
"559204","Opstart ny kunde (#2)",,"reopened","2015-06-16 08:52:18","80866","183752","Teknisk opsætning - Hastighedsoptimering evt. i samarbejde med bureau",,"2015-06-16 08:52:18",NULL,NULL,NULL,"80866",NULL
"559204","Opstart ny kunde (#2)",,"reopened","2015-06-16 08:52:18","80866","183752","FTP/CMS",,"2015-06-16 08:52:18",NULL,NULL,"2015-07-03 07:19:33","80866","80866"
"559204","Opstart ny kunde (#2)",,"reopened","2015-06-16 08:52:18","80866","183752","Webmaster Tool",,"2015-06-16 08:52:18",NULL,NULL,NULL,"80866",NULL
"559204","Opstart ny kunde (#2)",,"reopened","2015-06-16 08:52:18","80866","183752","Tilpas H1'ere (kan man det i Magento?)",,"2015-08-25 14:07:22","2015-08-25","2015-09-08","2015-10-14 07:55:36","83600","83600"
"559204","Opstart ny kunde (#2)",,"reopened","2015-06-16 08:52:18","80866","183752","Arb.fordeling fra ALA","Vi klarer:
tilføjelse af sitemap(xml)
Vi kigger på duplikerede titles + h1
Tilføjelse af alt txt i billeder

De skal:

Rette 301 redirects på forsiden

http://www.interpresent.dk/ redirecter først til http://www.interpresent.dk/shop/default.asp og så videre til http://www.interpresent.dk/shop/frontpage.html

Hvis der stadig kan tilgås https og http version, skal dette også rettes asap. 

Fællesskab: 

Der skal tages stilling til om irrelevante links skal fjernes. Her tænker jeg bl.a. på påskelinks der dominerer siden. Både i footer og i menustruktur. Sender et uprofessionelt signal.","2015-09-02 12:41:03",NULL,NULL,NULL,"80866",NULL
"559204","Opstart ny kunde (#2)",,"reopened","2015-06-16 08:52:18","80866","183752","Vol. fra Keyword Planner til Rankranger",,"2016-01-29 12:15:36",NULL,NULL,"2016-01-29 12:37:56","133451","133451"
"559204","Opstart ny kunde (#2)",,"reopened","2015-06-16 08:52:18","80866","183752","Optimer på faldende sider",,"2016-03-03 09:45:41","2016-03-03","2016-03-17",NULL,"83600",NULL
"561427","Opstart ny kunde",,"reopened","2015-06-18 09:34:05","80866","110722","Søgeord",,"2015-06-18 09:34:05",NULL,NULL,"2015-06-18 10:37:42","80866","80866"
"561427","Opstart ny kunde",,"reopened","2015-06-18 09:34:05","80866","110722","Webanalyse",,"2015-06-18 09:34:05",NULL,NULL,"2015-07-10 11:58:54","80866","83600"
"561427","Opstart ny kunde",,"reopened","2015-06-18 09:34:05","80866","110722","Opstartsmøde",,"2015-06-18 09:34:05",NULL,NULL,"2015-07-10 11:58:58","80866","83600"
"561427","Opstart ny kunde",,"reopened","2015-06-18 09:34:05","80866","110722","Sidetitler og beskrivelser (tekster til siden?)",,"2015-06-18 09:34:05",NULL,NULL,NULL,"80866",NULL
"561427","Opstart ny kunde",,"reopened","2015-06-18 09:34:05","80866","110722","Analytics",,"2015-06-18 09:34:05",NULL,NULL,"2015-07-27 07:43:36","80866","80866"
"561427","Opstart ny kunde",,"reopened","2015-06-18 09:34:05","80866","110722","Tjek G+",,"2015-06-18 09:34:05",NULL,NULL,"2015-07-27 09:15:33","80866","133451"
"561427","Opstart ny kunde",,"reopened","2015-06-18 09:34:05","80866","110722","Teknisk opsætning (ny kunde)",,"2015-06-18 09:34:05",NULL,NULL,NULL,"80866",NULL
"561427","Opstart ny kunde",,"reopened","2015-06-18 09:34:05","80866","110722","FTP/CMS",,"2015-06-18 09:34:05",NULL,NULL,"2015-06-18 10:38:07","80866","80866"
"561427","Opstart ny kunde",,"reopened","2015-06-18 09:34:05","80866","110722","Webmaster Tool",,"2015-06-18 09:34:05",NULL,NULL,"2015-10-13 09:23:42","80866","83600"
"561427","Opstart ny kunde",,"reopened","2015-06-18 09:34:05","80866","110722","Gennemgå Magento opsætning",,"2015-07-10 11:59:54","2015-07-10","2015-07-24","2015-08-27 09:04:11","83600","83600"
"561427","Opstart ny kunde",,"reopened","2015-06-18 09:34:05","80866","110722","Uhensigtsmæssig placering af Javascript fjernes",,"2015-07-10 12:00:10","2015-07-10","2015-07-24","2015-08-27 09:04:12","83600","83600"
"561427","Opstart ny kunde",,"reopened","2015-06-18 09:34:05","80866","110722","Opsæt canonical tags på sitet",,"2015-07-10 12:00:46","2015-07-10","2015-07-24","2015-08-27 09:04:18","83600","83600"
"561427","Opstart ny kunde",,"reopened","2015-06-18 09:34:05","80866","110722","Se på H1'ere",,"2015-07-10 12:01:10","2015-07-10","2015-08-07",NULL,"83600",NULL
"561427","Opstart ny kunde",,"reopened","2015-06-18 09:34:05","80866","110722","Citations",,"2015-09-18 11:25:15",NULL,NULL,"2015-10-12 07:42:55","80866","133451"
"561427","Opstart ny kunde",,"reopened","2015-06-18 09:34:05","80866","110722","Forsidetekst",,"2015-09-18 11:25:45","2015-09-18","2015-10-02",NULL,"80866",NULL
"561427","Opstart ny kunde",,"reopened","2015-06-18 09:34:05","80866","110722","Vol. fra Keyword Planner til Rankranger",,"2016-02-11 14:48:27",NULL,NULL,"2016-02-12 13:58:36","133451","133451"
"566838","Kunde / webudvikler",,"reopened","2015-06-24 13:10:44","83600","174667","Duplikeret indhold - se pdf",,"2015-06-24 13:11:02",NULL,NULL,NULL,"83600",NULL
"566838","Kunde / webudvikler",,"reopened","2015-06-24 13:10:44","83600","174667","Tilrettelse af døde links (404-fejl)",,"2015-06-24 13:11:14",NULL,NULL,NULL,"83600",NULL
"566838","Kunde / webudvikler",,"reopened","2015-06-24 13:10:44","83600","174667","Tjek sider med 302 redirect",,"2015-06-24 13:11:26",NULL,NULL,NULL,"83600",NULL
"566838","Kunde / webudvikler",,"reopened","2015-06-24 13:10:44","83600","174667","Kontroller at rel=canonical tags er indstillet korrekt",,"2015-06-24 13:11:47",NULL,NULL,NULL,"83600",NULL
"566838","Kunde / webudvikler",,"reopened","2015-06-24 13:10:44","83600","174667","Kontroller sider med Frames",,"2015-06-24 13:12:00",NULL,NULL,NULL,"83600",NULL
"566838","Kunde / webudvikler",,"reopened","2015-06-24 13:10:44","83600","174667","Sider med W3C fejl og advarsler",,"2015-06-24 13:12:17",NULL,NULL,NULL,"83600",NULL
"566838","Kunde / webudvikler",,"reopened","2015-06-24 13:10:44","83600","174667","Sider med et for stort antal links",,"2015-06-24 13:12:31",NULL,NULL,NULL,"83600",NULL
"566838","Kunde / webudvikler",,"reopened","2015-06-24 13:10:44","83600","174667","For lange sidetitler",,"2015-06-24 13:12:45",NULL,NULL,NULL,"83600",NULL
"566838","Kunde / webudvikler",,"reopened","2015-06-24 13:10:44","83600","174667","Tilretning af metabeskrivelser",,"2015-06-24 13:12:53",NULL,NULL,NULL,"83600",NULL
"566838","Kunde / webudvikler",,"reopened","2015-06-24 13:10:44","83600","174667","Ret alvorlige fejl i meta descriptions",,"2015-06-24 13:13:08",NULL,NULL,NULL,"83600",NULL
"566838","Kunde / webudvikler",,"reopened","2015-06-24 13:10:44","83600","174667","Hastighedsoptimering",,"2015-06-24 13:13:14",NULL,NULL,NULL,"83600",NULL
"566838","Kunde / webudvikler",,"reopened","2015-06-24 13:10:44","83600","174667","301 redirect af forsiden",,"2015-06-24 13:13:31",NULL,NULL,NULL,"83600",NULL
"566838","Kunde / webudvikler",,"reopened","2015-06-24 13:10:44","83600","174667","Vol. fra Keyword Planner til Rankranger",,"2016-02-09 13:29:42",NULL,NULL,"2016-02-09 14:50:03","133451","133451"
"569913","Opstart ny kunde",,"reopened","2015-06-29 10:03:10","80866","186406","Søgeord",,"2015-06-29 10:03:10",NULL,NULL,"2015-08-05 14:33:33","80866","80866"
"569913","Opstart ny kunde",,"reopened","2015-06-29 10:03:10","80866","186406","Webanalyse",,"2015-06-29 10:03:10",NULL,NULL,"2015-07-28 14:46:06","80866","80866"
"569913","Opstart ny kunde",,"reopened","2015-06-29 10:03:10","80866","186406","Opstartsmail",,"2015-06-29 10:03:10",NULL,NULL,"2015-07-28 14:46:25","80866","80866"
"569913","Opstart ny kunde",,"reopened","2015-06-29 10:03:10","80866","186406","Sidetitler og beskrivelser",,"2015-06-29 10:03:10",NULL,NULL,NULL,"80866",NULL
"569913","Opstart ny kunde",,"reopened","2015-06-29 10:03:10","80866","186406","Analytics",,"2015-06-29 10:03:10",NULL,NULL,"2015-09-01 07:45:29","80866","80866"
"569913","Opstart ny kunde",,"reopened","2015-06-29 10:03:10","80866","186406","Tjek G+",,"2015-06-29 10:03:10",NULL,NULL,"2015-07-06 07:40:01","80866","133451"
"569913","Opstart ny kunde",,"reopened","2015-06-29 10:03:10","80866","186406","Teknisk opsætning (ny kunde)",,"2015-06-29 10:03:10",NULL,NULL,"2015-08-25 13:09:35","80866","80866"
"569913","Opstart ny kunde",,"reopened","2015-06-29 10:03:10","80866","186406","FTP/CMS",,"2015-06-29 10:03:10",NULL,NULL,"2015-08-12 10:52:01","80866","80866"
"569913","Opstart ny kunde",,"reopened","2015-06-29 10:03:10","80866","186406","Webmaster Tool",,"2015-06-29 10:03:10",NULL,NULL,"2015-09-01 07:48:48","80866","80866"
"571476","Kunden / webudvilker",,"reopened","2015-06-30 13:06:47","83600","98054","Ret brudte links",,"2015-06-30 13:06:56",NULL,NULL,NULL,"83600",NULL
"571476","Kunden / webudvilker",,"reopened","2015-06-30 13:06:47","83600","98054","W3C-fejl",,"2015-06-30 13:07:04",NULL,NULL,NULL,"83600",NULL
"571476","Kunden / webudvilker",,"reopened","2015-06-30 13:06:47","83600","98054","Send ftp-oplysninger",,"2015-06-30 13:07:12",NULL,NULL,NULL,"83600",NULL
"571476","Kunden / webudvilker",,"reopened","2015-06-30 13:06:47","83600","98054","301-redirects www til non-www",,"2015-09-16 07:52:57",NULL,NULL,"2015-10-09 07:20:28","83600","83600"
"579738","Kunde/webudvikler",,"reopened","2015-07-10 12:01:17","83600","110722","Se på sider med 404-fejlkoder og brudte links",,"2015-07-10 12:02:02",NULL,NULL,NULL,"83600",NULL
"579738","Kunde/webudvikler",,"reopened","2015-07-10 12:01:17","83600","110722","Gennemse liste med W3C-fejl og tilret hvis nødvendigt",,"2015-07-10 12:02:11",NULL,NULL,NULL,"83600",NULL
"579738","Kunde/webudvikler",,"reopened","2015-07-10 12:01:17","83600","110722","Se på for lange URL-adresser",,"2015-07-10 12:02:19",NULL,NULL,NULL,"83600",NULL
"579738","Kunde/webudvikler",,"reopened","2015-07-10 12:01:17","83600","110722","Se på uautoriseret certifikat på https versionen af siden",,"2015-07-10 12:02:27",NULL,NULL,NULL,"83600",NULL
"579738","Kunde/webudvikler",,"reopened","2015-07-10 12:01:17","83600","110722","Reducer mængden af interne links på sider",,"2015-07-10 12:02:35",NULL,NULL,NULL,"83600",NULL
"579738","Kunde/webudvikler",,"reopened","2015-07-10 12:01:17","83600","110722","Se på H2 formatering",,"2015-07-10 12:02:44",NULL,NULL,NULL,"83600",NULL
"579738","Kunde/webudvikler",,"reopened","2015-07-10 12:01:17","83600","110722","Rettelse af resterende sidetitler og metabeskrivelser",,"2015-07-10 12:02:51",NULL,NULL,NULL,"83600",NULL
"579738","Kunde/webudvikler",,"reopened","2015-07-10 12:01:17","83600","110722","Mobilvenligt design",,"2015-07-10 12:02:57",NULL,NULL,NULL,"83600",NULL
"579738","Kunde/webudvikler",,"reopened","2015-07-10 12:01:17","83600","110722","Hastighedsoptimering",,"2015-07-10 12:03:05",NULL,NULL,NULL,"83600",NULL
"579742","Kunde/webudvikler",,"reopened","2015-07-10 12:08:12","83600","182296","Se på sider med 404-fejlkoder og brudte links",,"2015-07-10 12:08:25",NULL,NULL,NULL,"83600",NULL
"579742","Kunde/webudvikler",,"reopened","2015-07-10 12:08:12","83600","182296","Gennemse liste med W3C-fejl og tilret hvis nødvendigt",,"2015-07-10 12:08:40",NULL,NULL,NULL,"83600",NULL
"579742","Kunde/webudvikler",,"reopened","2015-07-10 12:08:12","83600","182296","Se på for lange URL-adresser",,"2015-07-10 12:08:47",NULL,NULL,NULL,"83600",NULL
"579742","Kunde/webudvikler",,"reopened","2015-07-10 12:08:12","83600","182296","Reducer mængden af interne links på sider",,"2015-07-10 12:08:56",NULL,NULL,NULL,"83600",NULL
"579742","Kunde/webudvikler",,"reopened","2015-07-10 12:08:12","83600","182296","Se på H2 formatering",,"2015-07-10 12:09:01",NULL,NULL,NULL,"83600",NULL
"579742","Kunde/webudvikler",,"reopened","2015-07-10 12:08:12","83600","182296","Rettelse af resterende sidetitler og metabeskrivelser",,"2015-07-10 12:09:08",NULL,NULL,NULL,"83600",NULL
"579742","Kunde/webudvikler",,"reopened","2015-07-10 12:08:12","83600","182296","Mobilvenligt design",,"2015-07-10 12:09:15",NULL,NULL,NULL,"83600",NULL
"579742","Kunde/webudvikler",,"reopened","2015-07-10 12:08:12","83600","182296","Hastighedsoptimering",,"2015-07-10 12:09:22",NULL,NULL,NULL,"83600",NULL
"596068","Opstart ny kunde",,"reopened","2015-07-30 07:52:37","80866","192435","Søgeord",,"2015-07-30 07:52:37",NULL,NULL,"2015-08-07 12:58:23","80866","80866"
"596068","Opstart ny kunde",,"reopened","2015-07-30 07:52:37","80866","192435","Webanalyse",,"2015-07-30 07:52:37",NULL,NULL,"2015-08-18 08:14:47","80866","83600"
"596068","Opstart ny kunde",,"reopened","2015-07-30 07:52:37","80866","192435","Opstartsmøde",,"2015-07-30 07:52:37",NULL,NULL,"2015-08-18 08:14:49","80866","83600"
"596068","Opstart ny kunde",,"reopened","2015-07-30 07:52:37","80866","192435","Sidetitler og beskrivelser",,"2015-07-30 07:52:37",NULL,NULL,"2015-09-15 07:50:48","80866","83600"
"596068","Opstart ny kunde",,"reopened","2015-07-30 07:52:37","80866","192435","Analytics",,"2015-07-30 07:52:37",NULL,NULL,"2015-09-01 11:39:21","80866","80866"
"596068","Opstart ny kunde",,"reopened","2015-07-30 07:52:37","80866","192435","Tjek G+",,"2015-07-30 07:52:37",NULL,NULL,"2015-08-18 11:18:14","80866","133451"
"596068","Opstart ny kunde",,"reopened","2015-07-30 07:52:37","80866","192435","Teknisk opsætning (ny kunde) - Hastighed (andet?)",,"2015-07-30 07:52:37",NULL,NULL,"2015-09-15 09:14:54","80866","83600"
"596068","Opstart ny kunde",,"reopened","2015-07-30 07:52:37","80866","192435","FTP/CMS",,"2015-07-30 07:52:37",NULL,NULL,"2015-08-18 08:14:26","80866","83600"
"596068","Opstart ny kunde",,"reopened","2015-07-30 07:52:37","80866","192435","Webmaster Tool",,"2015-07-30 07:52:37",NULL,NULL,NULL,"80866",NULL
"596068","Opstart ny kunde",,"reopened","2015-07-30 07:52:37","80866","192435","Vol. fra Keyword Planner til Rankranger",,"2016-02-11 14:15:15",NULL,NULL,"2016-02-11 14:20:31","133451","133451"
"603287","cms/ftp",,"reopened","2015-08-10 12:26:28","80866","194142","cms/ftp",,"2015-08-10 12:26:35","2015-08-10",NULL,"2015-09-01 08:00:06","80866","80866"
"603287","cms/ftp",,"reopened","2015-08-10 12:26:28","80866","194142","Titles",,"2015-08-10 12:28:07","2015-08-10",NULL,"2015-09-02 07:56:46","80866","80866"
"603287","cms/ftp",,"reopened","2015-08-10 12:26:28","80866","194142","Skal rettes - se kommentar med noter fra gennemgang",,"2015-08-11 10:37:39","2015-08-11","2015-08-14","2015-09-02 06:57:37","80866","80866"
"603287","cms/ftp",,"reopened","2015-08-10 12:26:28","80866","194142","Tjek G+",,"2015-09-02 06:39:08","2015-09-02",NULL,NULL,"80866",NULL
"603287","cms/ftp",,"reopened","2015-08-10 12:26:28","80866","194142","Analytics",,"2015-09-02 07:56:54",NULL,NULL,"2015-09-02 07:56:56","80866","80866"
"603287","cms/ftp",,"reopened","2015-08-10 12:26:28","80866","194142","Fokus på renovering af hus/lejlighed + noget med alarm/alarmopsætning",,"2015-09-03 09:21:21",NULL,NULL,"2015-10-19 07:10:21","80866","80866"
"603287","cms/ftp",,"reopened","2015-08-10 12:26:28","80866","194142","Citations",,"2015-09-21 12:01:31","2015-09-21","2015-09-28","2015-10-12 06:58:45","80866","133451"
